プラント	指図タイプ	MRP管理者	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	予定数	工程実績	工数実績	計画終了日	WBS要素	受注伝票番号	受注明細番号
P100	ZPS2	CF1	40163931	0010	0015295001	入庫	A0410	NN	E00A3781700	ﾌﾞｽﾊﾞｰ構成表	1	1		20250710	I-0326878-10-01-09-03	 	 
P100	ZPS2	CF1	40163931	1000	0015295000	ブスバー（加工）	A0410	MNN	E00A3781700	ﾌﾞｽﾊﾞｰ構成表	1	1	110	20250710	I-0326878-10-01-09-03	 	 
P100	ZPS2	CF1	40163931	1010	0015294998	自部署手直し（ブスバー）	A0480	NN	E00A3781700	ﾌﾞｽﾊﾞｰ構成表	1			20250710	I-0326878-10-01-09-03	 	 
P100	ZPS2	CF1	40163931	1020	0015294999	他部署手直し（ブスバー）	A0485	NN	E00A3781700	ﾌﾞｽﾊﾞｰ構成表	1			20250710	I-0326878-10-01-09-03	 	 
P100	ZPS2	CE1	40163940	0010	0015295094	ヒートシンク（加工）	A0510	MNN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3	3	16	20250710	I-0326879-10-01-08-03	 	 
P100	ZPS2	CE1	40163940	0015	0015536527	NEXUS 材料加工		NG	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326879-10-01-08-03	 	 
P100	ZPS2	CE1	40163940	0020	0015295095	ヒートシンク（MC）	A0520	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3	3		20250710	I-0326879-10-01-08-03	 	 
P100	ZPS2	CE1	40163940	1000	0015295102	ヒートシンク（フライス盤）	A0521	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3	3		20250710	I-0326879-10-01-08-03	 	 
P100	ZPS2	CE1	40163940	1010	0015295096	自部署手直し（ヒートシンク）	A0580	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326879-10-01-08-03	 	 
P100	ZPS2	CE1	40163940	1020	0015295097	他部署手直し（ヒートシンク）	A0585	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326879-10-01-08-03	 	 
P100	ZPS2	CE1	40163940	1030	0015295098	自部署手直し機械時間（ヒートシンク）MC	A0590	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326879-10-01-08-03	 	 
P100	ZPS2	CE1	40163940	1040	0015295099	自部署手直し機械時間（ヒートシンク）フラ	A0591	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326879-10-01-08-03	 	 
P100	ZPS2	CE1	40163940	1050	0015295100	他部署手直し機械時間（ヒートシンク）MC	A0595	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326879-10-01-08-03	 	 
P100	ZPS2	CE1	40163940	1060	0015295101	他部署手直し機械時間（ヒートシンク）フラ	A0596	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326879-10-01-08-03	 	 
P100	ZPS2	CE1	40163954	0010	0015295410	ヒートシンク（加工）	A0510	MNN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3	3	16	20250710	I-0326880-10-01-08-03	 	 
P100	ZPS2	CE1	40163954	0015	0015536528	NEXUS 材料加工		NG	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326880-10-01-08-03	 	 
P100	ZPS2	CE1	40163954	0020	0015295411	ヒートシンク（MC）	A0520	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3	3		20250710	I-0326880-10-01-08-03	 	 
P100	ZPS2	CE1	40163954	1000	0015295418	ヒートシンク（フライス盤）	A0521	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3	3		20250710	I-0326880-10-01-08-03	 	 
P100	ZPS2	CE1	40163954	1010	0015295412	自部署手直し（ヒートシンク）	A0580	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326880-10-01-08-03	 	 
P100	ZPS2	CE1	40163954	1020	0015295413	他部署手直し（ヒートシンク）	A0585	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326880-10-01-08-03	 	 
P100	ZPS2	CE1	40163954	1030	0015295414	自部署手直し機械時間（ヒートシンク）MC	A0590	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326880-10-01-08-03	 	 
P100	ZPS2	CE1	40163954	1040	0015295415	自部署手直し機械時間（ヒートシンク）フラ	A0591	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326880-10-01-08-03	 	 
P100	ZPS2	CE1	40163954	1050	0015295416	他部署手直し機械時間（ヒートシンク）MC	A0595	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326880-10-01-08-03	 	 
P100	ZPS2	CE1	40163954	1060	0015295417	他部署手直し機械時間（ヒートシンク）フラ	A0596	NN	E00B0115400	ﾌｨﾝｶｺｳｽﾞ　TK0799	3			20250710	I-0326880-10-01-08-03	 	 
P100	ZPS2	CF1	40163955	0010	0015295419	入庫	A0410	NN	E00A3785800	ﾌﾞｽﾊﾞｰ構成表(ACSW)	1	1		20250710	I-0326880-10-01-08-04	 	 
P100	ZPS2	CF1	40163955	1000	0015295422	ブスバー（加工）	A0410	MNN	E00A3785800	ﾌﾞｽﾊﾞｰ構成表(ACSW)	1	1	25	20250710	I-0326880-10-01-08-04	 	 
P100	ZPS2	CF1	40163955	1010	0015295420	自部署手直し（ブスバー）	A0480	NN	E00A3785800	ﾌﾞｽﾊﾞｰ構成表(ACSW)	1			20250710	I-0326880-10-01-08-04	 	 
P100	ZPS2	CF1	40163955	1020	0015295421	他部署手直し（ブスバー）	A0485	NN	E00A3785800	ﾌﾞｽﾊﾞｰ構成表(ACSW)	1			20250710	I-0326880-10-01-08-04	 	 
P100	ZPS2	CF1	40163959	0010	0015295467	入庫	A0410	NN	E00A3808600	ﾌﾞｽﾊﾞｰ構成表	1	1		20250710	I-0326880-10-01-09-03	 	 
P100	ZPS2	CF1	40163959	1000	0015295466	ブスバー（加工）	A0410	MNN	E00A3808600	ﾌﾞｽﾊﾞｰ構成表	1	1	103	20250710	I-0326880-10-01-09-03	 	 
P100	ZPS2	CF1	40163959	1010	0015295464	自部署手直し（ブスバー）	A0480	NN	E00A3808600	ﾌﾞｽﾊﾞｰ構成表	1			20250710	I-0326880-10-01-09-03	 	 
P100	ZPS2	CF1	40163959	1020	0015295465	他部署手直し（ブスバー）	A0485	NN	E00A3808600	ﾌﾞｽﾊﾞｰ構成表	1			20250710	I-0326880-10-01-09-03	 	 
P100	ZPS2	C18	40163970	0010	0015296146	メイン部品払出	CW010	NN	A00A2060401	DIWE200kW 制御盤	1	1		20250829	G-0332335-30-01-04	 	 
P100	ZPS2	C18	40163970	0020	0015296147	部品仕分け	C0931	NN	A00A2060401	DIWE200kW 制御盤	1	1		20250829	G-0332335-30-01-04	 	 
P100	ZPS2	C18	40163970	0030	0015296148	総合組立	C0911	MNN	A00A2060401	DIWE200kW 制御盤	1			20250829	G-0332335-30-01-04	 	 
P100	ZPS2	C18	40163970	1000	0015296153	製品検査	C0951	NN	A00A2060401	DIWE200kW 制御盤	1			20250829	G-0332335-30-01-04	 	 
P100	ZPS2	C18	40163970	1010	0015296149	組立大型手直(自責)	CZ010	NN	A00A2060401	DIWE200kW 制御盤	1			20250829	G-0332335-30-01-04	 	 
P100	ZPS2	C18	40163970	1020	0015296150	組立大型手直(他責)	CZ020	NN	A00A2060401	DIWE200kW 制御盤	1			20250829	G-0332335-30-01-04	 	 
P100	ZPS2	C18	40163970	1030	0015296151	検査手直し(自責)	C0970	NN	A00A2060401	DIWE200kW 制御盤	1			20250829	G-0332335-30-01-04	 	 
P100	ZPS2	C18	40163970	1040	0015296152	検査手直し(他責)	C0980	NN	A00A2060401	DIWE200kW 制御盤	1			20250829	G-0332335-30-01-04	 	 
P100	ZPS2	B10	40163971	0010	0015296154	メイン部品払出	CW010	NN	A00A1699500	HKD-3050GUT106 (K)	1	1		20250718	M-0342213-20	 	 
P100	ZPS2	B10	40163971	0020	0015296155	部品仕分け	C0931	NN	A00A1699500	HKD-3050GUT106 (K)	1	1		20250718	M-0342213-20	 	 
P100	ZPS2	B10	40163971	0030	0015296156	改造	C0921	MNN	A00A1699500	HKD-3050GUT106 (K)	1	1	55	20250718	M-0342213-20	 	 
P100	ZPS2	B10	40163971	0040	0015296157	製品検査	C0953	NN	A00A1699500	HKD-3050GUT106 (K)	1	1	140	20250718	M-0342213-20	 	 
P100	ZPS2	B10	40163971	1000	0015296158	出荷検査	C0960	NN	A00A1699500	HKD-3050GUT106 (K)	1	1		20250718	M-0342213-20	 	 
P100	ZPS2	B10	40163971	1010	0015296159	組立小型手直(自責)	CZ030	NN	A00A1699500	HKD-3050GUT106 (K)	1			20250718	M-0342213-20	 	 
P100	ZPS2	B10	40163971	1020	0015296160	組立小型手直(他責)	CZ040	NN	A00A1699500	HKD-3050GUT106 (K)	1			20250718	M-0342213-20	 	 
P100	ZPS2	B10	40163971	1030	0015296161	検査手直し(自責)	C0970	NN	A00A1699500	HKD-3050GUT106 (K)	1			20250718	M-0342213-20	 	 
P100	ZPS2	B10	40163971	1040	0015296162	検査手直し(他責)	C0980	NN	A00A1699500	HKD-3050GUT106 (K)	1			20250718	M-0342213-20	 	 
P100	ZPS2	CF0	40164030	0010	0015335437	入庫	A0410	NN	E00A6187000	SRﾌﾞｽﾊﾞｰ	4	4		20250711	M-0341802-10-01-01	 	 
P100	ZPS2	CF0	40164030	1000	0015335436	ブスバー（加工）	A0410	MNN	E00A6187000	SRﾌﾞｽﾊﾞｰ	4	4	20	20250711	M-0341802-10-01-01	 	 
P100	ZPS2	CF0	40164030	1010	0015335434	自部署手直し（ブスバー）	A0480	NN	E00A6187000	SRﾌﾞｽﾊﾞｰ	4			20250711	M-0341802-10-01-01	 	 
P100	ZPS2	CF0	40164030	1020	0015335435	他部署手直し（ブスバー）	A0485	NN	E00A6187000	SRﾌﾞｽﾊﾞｰ	4			20250711	M-0341802-10-01-01	 	 
P100	ZPS2	CE0	40164031	0010	0015335438	ヒートシンク（加工）	A0510	MNN	E00A6186900	ﾀﾞｲｵｰFIN (THS有）	2	2	54	20250711	M-0341802-10-01-02	 	 
P100	ZPS2	CE0	40164031	0015	0015532712	NEXUS 加工のみ		NG	E00A6186900	ﾀﾞｲｵｰFIN (THS有）	2			20250711	M-0341802-10-01-02	 	 
P100	ZPS2	CE0	40164031	0020	0015335439	ヒートシンク（MC）	A0520	NN	E00A6186900	ﾀﾞｲｵｰFIN (THS有）	2	2		20250711	M-0341802-10-01-02	 	 
P100	ZPS2	CE0	40164031	1000	0015335446	ヒートシンク（フライス盤）	A0521	NN	E00A6186900	ﾀﾞｲｵｰFIN (THS有）	2	2		20250711	M-0341802-10-01-02	 	 
P100	ZPS2	CE0	40164031	1010	0015335440	自部署手直し（ヒートシンク）	A0580	NN	E00A6186900	ﾀﾞｲｵｰFIN (THS有）	2			20250711	M-0341802-10-01-02	 	 
P100	ZPS2	CE0	40164031	1020	0015335441	他部署手直し（ヒートシンク）	A0585	NN	E00A6186900	ﾀﾞｲｵｰFIN (THS有）	2			20250711	M-0341802-10-01-02	 	 
P100	ZPS2	CE0	40164031	1030	0015335442	自部署手直し機械時間（ヒートシンク）MC	A0590	NN	E00A6186900	ﾀﾞｲｵｰFIN (THS有）	2			20250711	M-0341802-10-01-02	 	 
P100	ZPS2	CE0	40164031	1040	0015335443	自部署手直し機械時間（ヒートシンク）フラ	A0591	NN	E00A6186900	ﾀﾞｲｵｰFIN (THS有）	2			20250711	M-0341802-10-01-02	 	 
P100	ZPS2	CE0	40164031	1050	0015335444	他部署手直し機械時間（ヒートシンク）MC	A0595	NN	E00A6186900	ﾀﾞｲｵｰFIN (THS有）	2			20250711	M-0341802-10-01-02	 	 
P100	ZPS2	CE0	40164031	1060	0015335445	他部署手直し機械時間（ヒートシンク）フラ	A0596	NN	E00A6186900	ﾀﾞｲｵｰFIN (THS有）	2			20250711	M-0341802-10-01-02	 	 
P100	ZPS2	C28	40164179	0010	0015340253	メイン部品払出	CW010	NN	A00A2031702	コンバータ盤	1	1		20250819	I-0332450-10-01-04	 	 
P100	ZPS2	C28	40164179	0020	0015340254	部品仕分け	C0931	NN	A00A2031702	コンバータ盤	1	1		20250819	I-0332450-10-01-04	 	 
P100	ZPS2	C28	40164179	0030	0015340255	総合組立	C0912	MNN	A00A2031702	コンバータ盤	1	1	1950	20250819	I-0332450-10-01-04	 	 
P100	ZPS2	C28	40164179	1000	0015340260	製品検査	C0952	NN	A00A2031702	コンバータ盤	1			20250819	I-0332450-10-01-04	 	 
P100	ZPS2	C28	40164179	1010	0015340256	組立大型手直(自責)	CZ010	NN	A00A2031702	コンバータ盤	1			20250819	I-0332450-10-01-04	 	 
P100	ZPS2	C28	40164179	1020	0015340257	組立大型手直(他責)	CZ020	NN	A00A2031702	コンバータ盤	1		120	20250819	I-0332450-10-01-04	 	 
P100	ZPS2	C28	40164179	1030	0015340258	検査手直し(自責)	C0970	NN	A00A2031702	コンバータ盤	1			20250819	I-0332450-10-01-04	 	 
P100	ZPS2	C28	40164179	1040	0015340259	検査手直し(他責)	C0980	NN	A00A2031702	コンバータ盤	1			20250819	I-0332450-10-01-04	 	 
P100	ZPS2	C28	40164181	0010	0015340269	メイン部品払出	CW010	NN	A00A2031703	インバータ盤	1	1		20250819	I-0332450-10-01-05	 	 
P100	ZPS2	C28	40164181	0020	0015340270	部品仕分け	C0931	NN	A00A2031703	インバータ盤	1	1		20250819	I-0332450-10-01-05	 	 
P100	ZPS2	C28	40164181	0030	0015340271	総合組立	C0912	MNN	A00A2031703	インバータ盤	1	1	1940	20250819	I-0332450-10-01-05	 	 
P100	ZPS2	C28	40164181	1000	0015340276	製品検査	C0952	NN	A00A2031703	インバータ盤	1			20250819	I-0332450-10-01-05	 	 
P100	ZPS2	C28	40164181	1010	0015340272	組立大型手直(自責)	CZ010	NN	A00A2031703	インバータ盤	1			20250819	I-0332450-10-01-05	 	 
P100	ZPS2	C28	40164181	1020	0015340273	組立大型手直(他責)	CZ020	NN	A00A2031703	インバータ盤	1		110	20250819	I-0332450-10-01-05	 	 
P100	ZPS2	C28	40164181	1030	0015340274	検査手直し(自責)	C0970	NN	A00A2031703	インバータ盤	1			20250819	I-0332450-10-01-05	 	 
P100	ZPS2	C28	40164181	1040	0015340275	検査手直し(他責)	C0980	NN	A00A2031703	インバータ盤	1			20250819	I-0332450-10-01-05	 	 
P100	ZPS2	C28	40164183	0010	0015340285	メイン部品払出	CW010	NN	A00A2031704	出力盤	1	1		20250819	I-0332450-10-01-06	 	 
P100	ZPS2	C28	40164183	0020	0015340286	部品仕分け	C0931	NN	A00A2031704	出力盤	1	1		20250819	I-0332450-10-01-06	 	 
P100	ZPS2	C28	40164183	0030	0015340287	総合組立	C0912	MNN	A00A2031704	出力盤	1	1	2750	20250819	I-0332450-10-01-06	 	 
P100	ZPS2	C28	40164183	1000	0015340292	製品検査	C0952	NN	A00A2031704	出力盤	1		30	20250819	I-0332450-10-01-06	 	 
P100	ZPS2	C28	40164183	1010	0015340288	組立大型手直(自責)	CZ010	NN	A00A2031704	出力盤	1			20250819	I-0332450-10-01-06	 	 
P100	ZPS2	C28	40164183	1020	0015340289	組立大型手直(他責)	CZ020	NN	A00A2031704	出力盤	1		120	20250819	I-0332450-10-01-06	 	 
P100	ZPS2	C28	40164183	1030	0015340290	検査手直し(自責)	C0970	NN	A00A2031704	出力盤	1			20250819	I-0332450-10-01-06	 	 
P100	ZPS2	C28	40164183	1040	0015340291	検査手直し(他責)	C0980	NN	A00A2031704	出力盤	1			20250819	I-0332450-10-01-06	 	 
P100	ZPS2	C28	40164185	0010	0015340302	メイン部品払出	CW010	NN	A00A2031705	予備品	1	1		20250819	I-0332450-10-01-07	 	 
P100	ZPS2	C28	40164185	0020	0015340303	部品仕分け	C0931	NN	A00A2031705	予備品	1	1		20250819	I-0332450-10-01-07	 	 
P100	ZPS2	C28	40164185	0030	0015340304	総合組立	C0912	MNN	A00A2031705	予備品	1	1		20250819	I-0332450-10-01-07	 	 
P100	ZPS2	C28	40164185	1000	0015340309	製品検査	C0952	NN	A00A2031705	予備品	1			20250819	I-0332450-10-01-07	 	 
P100	ZPS2	C28	40164185	1010	0015340305	組立大型手直(自責)	CZ010	NN	A00A2031705	予備品	1			20250819	I-0332450-10-01-07	 	 
P100	ZPS2	C28	40164185	1020	0015340306	組立大型手直(他責)	CZ020	NN	A00A2031705	予備品	1			20250819	I-0332450-10-01-07	 	 
P100	ZPS2	C28	40164185	1030	0015340307	検査手直し(自責)	C0970	NN	A00A2031705	予備品	1			20250819	I-0332450-10-01-07	 	 
P100	ZPS2	C28	40164185	1040	0015340308	検査手直し(他責)	C0980	NN	A00A2031705	予備品	1			20250819	I-0332450-10-01-07	 	 
P100	ZPS2	C29	40164186	0010	0015340310	メイン部品払出	CW010	NN	U00A0419700	＆PC3-F150V6F8-L-E	1	1		20250819	I-0332450-10-01-08	 	 
P100	ZPS2	C29	40164186	0020	0015340311	部品仕分け	C0931	NN	U00A0419700	＆PC3-F150V6F8-L-E	1	1		20250819	I-0332450-10-01-08	 	 
P100	ZPS2	C29	40164186	0030	0015340312	総合組立	C0912	MNN	U00A0419700	＆PC3-F150V6F8-L-E	1	1		20250819	I-0332450-10-01-08	 	 
P100	ZPS2	C29	40164186	1000	0015340317	製品検査	C0952	NN	U00A0419700	＆PC3-F150V6F8-L-E	1	1	130	20250819	I-0332450-10-01-08	 	 
P100	ZPS2	C29	40164186	1010	0015340313	組立大型手直(自責)	CZ010	NN	U00A0419700	＆PC3-F150V6F8-L-E	1			20250819	I-0332450-10-01-08	 	 
P100	ZPS2	C29	40164186	1020	0015340314	組立大型手直(他責)	CZ020	NN	U00A0419700	＆PC3-F150V6F8-L-E	1			20250819	I-0332450-10-01-08	 	 
P100	ZPS2	C29	40164186	1030	0015340315	検査手直し(自責)	C0970	NN	U00A0419700	＆PC3-F150V6F8-L-E	1			20250819	I-0332450-10-01-08	 	 
P100	ZPS2	C29	40164186	1040	0015340316	検査手直し(他責)	C0980	NN	U00A0419700	＆PC3-F150V6F8-L-E	1			20250819	I-0332450-10-01-08	 	 
P100	ZPS2	C29	40164188	0010	0015340326	メイン部品払出	CW010	NN	U00A0419800	＆PC3-F150V6F8-R-E	1	1		20250819	I-0332450-10-01-09	 	 
P100	ZPS2	C29	40164188	0020	0015340327	部品仕分け	C0931	NN	U00A0419800	＆PC3-F150V6F8-R-E	1	1		20250819	I-0332450-10-01-09	 	 
P100	ZPS2	C29	40164188	0030	0015340328	総合組立	C0912	MNN	U00A0419800	＆PC3-F150V6F8-R-E	1	1		20250819	I-0332450-10-01-09	 	 
P100	ZPS2	C29	40164188	1000	0015340333	製品検査	C0952	NN	U00A0419800	＆PC3-F150V6F8-R-E	1	1	130	20250819	I-0332450-10-01-09	 	 
P100	ZPS2	C29	40164188	1010	0015340329	組立大型手直(自責)	CZ010	NN	U00A0419800	＆PC3-F150V6F8-R-E	1			20250819	I-0332450-10-01-09	 	 
P100	ZPS2	C29	40164188	1020	0015340330	組立大型手直(他責)	CZ020	NN	U00A0419800	＆PC3-F150V6F8-R-E	1			20250819	I-0332450-10-01-09	 	 
P100	ZPS2	C29	40164188	1030	0015340331	検査手直し(自責)	C0970	NN	U00A0419800	＆PC3-F150V6F8-R-E	1			20250819	I-0332450-10-01-09	 	 
P100	ZPS2	C29	40164188	1040	0015340332	検査手直し(他責)	C0980	NN	U00A0419800	＆PC3-F150V6F8-R-E	1			20250819	I-0332450-10-01-09	 	 
P100	ZPS2	C29	40164190	0010	0015340342	メイン部品払出	CW010	NN	U00A0419700	＆PC3-F150V6F8-L-E	1	1		20250819	I-0332450-10-01-10	 	 
P100	ZPS2	C29	40164190	0020	0015340343	部品仕分け	C0931	NN	U00A0419700	＆PC3-F150V6F8-L-E	1	1		20250819	I-0332450-10-01-10	 	 
P100	ZPS2	C29	40164190	0030	0015340344	総合組立	C0912	MNN	U00A0419700	＆PC3-F150V6F8-L-E	1	1		20250819	I-0332450-10-01-10	 	 
P100	ZPS2	C29	40164190	1000	0015340349	製品検査	C0952	NN	U00A0419700	＆PC3-F150V6F8-L-E	1	1	150	20250819	I-0332450-10-01-10	 	 
P100	ZPS2	C29	40164190	1010	0015340345	組立大型手直(自責)	CZ010	NN	U00A0419700	＆PC3-F150V6F8-L-E	1			20250819	I-0332450-10-01-10	 	 
P100	ZPS2	C29	40164190	1020	0015340346	組立大型手直(他責)	CZ020	NN	U00A0419700	＆PC3-F150V6F8-L-E	1			20250819	I-0332450-10-01-10	 	 
P100	ZPS2	C29	40164190	1030	0015340347	検査手直し(自責)	C0970	NN	U00A0419700	＆PC3-F150V6F8-L-E	1			20250819	I-0332450-10-01-10	 	 
P100	ZPS2	C29	40164190	1040	0015340348	検査手直し(他責)	C0980	NN	U00A0419700	＆PC3-F150V6F8-L-E	1			20250819	I-0332450-10-01-10	 	 
P100	ZPS2	C29	40164192	0010	0015340358	メイン部品払出	CW010	NN	U00A0419800	＆PC3-F150V6F8-R-E	1	1		20250819	I-0332450-10-01-11	 	 
P100	ZPS2	C29	40164192	0020	0015340359	部品仕分け	C0931	NN	U00A0419800	＆PC3-F150V6F8-R-E	1	1		20250819	I-0332450-10-01-11	 	 
P100	ZPS2	C29	40164192	0030	0015340360	総合組立	C0912	MNN	U00A0419800	＆PC3-F150V6F8-R-E	1	1		20250819	I-0332450-10-01-11	 	 
P100	ZPS2	C29	40164192	1000	0015340365	製品検査	C0952	NN	U00A0419800	＆PC3-F150V6F8-R-E	1	1	130	20250819	I-0332450-10-01-11	 	 
P100	ZPS2	C29	40164192	1010	0015340361	組立大型手直(自責)	CZ010	NN	U00A0419800	＆PC3-F150V6F8-R-E	1			20250819	I-0332450-10-01-11	 	 
P100	ZPS2	C29	40164192	1020	0015340362	組立大型手直(他責)	CZ020	NN	U00A0419800	＆PC3-F150V6F8-R-E	1			20250819	I-0332450-10-01-11	 	 
P100	ZPS2	C29	40164192	1030	0015340363	検査手直し(自責)	C0970	NN	U00A0419800	＆PC3-F150V6F8-R-E	1			20250819	I-0332450-10-01-11	 	 
P100	ZPS2	C29	40164192	1040	0015340364	検査手直し(他責)	C0980	NN	U00A0419800	＆PC3-F150V6F8-R-E	1			20250819	I-0332450-10-01-11	 	 
P100	ZPS2	C28	40164196	0010	0015346056	メイン部品払出	CW010	NN	A00A2079804	予備品	1	1		20250829	I-0334914-10-01-07	 	 
P100	ZPS2	C28	40164196	0020	0015346057	部品仕分け	C0931	NN	A00A2079804	予備品	1			20250829	I-0334914-10-01-07	 	 
P100	ZPS2	C28	40164196	0030	0015346058	総合組立	C0912	MNN	A00A2079804	予備品	1			20250829	I-0334914-10-01-07	 	 
P100	ZPS2	C28	40164196	1000	0015346063	製品検査	C0952	NN	A00A2079804	予備品	1			20250829	I-0334914-10-01-07	 	 
P100	ZPS2	C28	40164196	1010	0015346059	組立大型手直(自責)	CZ010	NN	A00A2079804	予備品	1			20250829	I-0334914-10-01-07	 	 
P100	ZPS2	C28	40164196	1020	0015346060	組立大型手直(他責)	CZ020	NN	A00A2079804	予備品	1			20250829	I-0334914-10-01-07	 	 
P100	ZPS2	C28	40164196	1030	0015346061	検査手直し(自責)	C0970	NN	A00A2079804	予備品	1			20250829	I-0334914-10-01-07	 	 
P100	ZPS2	C28	40164196	1040	0015346062	検査手直し(他責)	C0980	NN	A00A2079804	予備品	1			20250829	I-0334914-10-01-07	 	 
P100	ZPS2	C29	40164197	0010	0015346064	メイン部品払出	CW010	NN	U00A0342800	SVA-C1615T36-2	2	2		20250829	I-0334914-10-01-08	 	 
P100	ZPS2	C29	40164197	0020	0015346065	部品仕分け	C0931	NN	U00A0342800	SVA-C1615T36-2	2			20250829	I-0334914-10-01-08	 	 
P100	ZPS2	C29	40164197	0030	0015346066	総合組立	C0912	MNN	U00A0342800	SVA-C1615T36-2	2			20250829	I-0334914-10-01-08	 	 
P100	ZPS2	C29	40164197	1000	0015346071	製品検査	C0952	NN	U00A0342800	SVA-C1615T36-2	2			20250829	I-0334914-10-01-08	 	 
P100	ZPS2	C29	40164197	1010	0015346067	組立大型手直(自責)	CZ010	NN	U00A0342800	SVA-C1615T36-2	2			20250829	I-0334914-10-01-08	 	 
P100	ZPS2	C29	40164197	1020	0015346068	組立大型手直(他責)	CZ020	NN	U00A0342800	SVA-C1615T36-2	2			20250829	I-0334914-10-01-08	 	 
P100	ZPS2	C29	40164197	1030	0015346069	検査手直し(自責)	C0970	NN	U00A0342800	SVA-C1615T36-2	2			20250829	I-0334914-10-01-08	 	 
P100	ZPS2	C29	40164197	1040	0015346070	検査手直し(他責)	C0980	NN	U00A0342800	SVA-C1615T36-2	2			20250829	I-0334914-10-01-08	 	 
P100	ZPS2	CC1	40164198	0010	0015346072	ケース（板金）	A0310	NN	J00A4987900	ｹｰｽ金具構成表	2	2	52	20250709	I-0334914-10-01-08-01	 	 
P100	ZPS2	CC1	40164198	0020	0015346073	ケース（NCT）	A0340	NN	J00A4987900	ｹｰｽ金具構成表	2	2		20250709	I-0334914-10-01-08-01	 	 
P100	ZPS2	CC1	40164198	0030	0015346074	ケース（枠・組立）	A0320	MNN	J00A4987900	ｹｰｽ金具構成表	2	2		20250709	I-0334914-10-01-08-01	 	 
P100	ZPS2	CC1	40164198	0040	0015346075	ケース（洗浄乾燥）	A0341	NN	J00A4987900	ｹｰｽ金具構成表	2	2		20250709	I-0334914-10-01-08-01	 	 
P100	ZPS2	CC1	40164198	0050	0015346076	ケース（塗装）	A0330	NN	J00A4987900	ｹｰｽ金具構成表	2	2		20250709	I-0334914-10-01-08-01	 	 
P100	ZPS2	CC1	40164198	1000	0015346085	ケース（焼付乾燥）	A0342	NN	J00A4987900	ｹｰｽ金具構成表	2	2		20250709	I-0334914-10-01-08-01	 	 
P100	ZPS2	CC1	40164198	1010	0015346077	自部署手直し（ケース）	A0380	NN	J00A4987900	ｹｰｽ金具構成表	2			20250709	I-0334914-10-01-08-01	 	 
P100	ZPS2	CC1	40164198	1020	0015346078	他部署手直し（ケース）	A0385	NN	J00A4987900	ｹｰｽ金具構成表	2			20250709	I-0334914-10-01-08-01	 	 
P100	ZPS2	CC1	40164198	1030	0015346079	自部署手直し機械時間（ケース）NCT	A0390	NN	J00A4987900	ｹｰｽ金具構成表	2			20250709	I-0334914-10-01-08-01	 	 
